,screen_name,username,user_id,tweet_id,tweet_url,timestamp,timestamp_epochs,text,text_html,links,hashtags,has_media,img_urls,video_url,likes,retweets,replies,is_replied,is_reply_to,parent_tweet_id,reply_to_users
256,MADZ_Drag,madz ⁷✨,1229283404,1233501069008875520,/MADZ_Drag/status/1233501069008875520,2020-02-28 21:15:46,1582924546,"To my favourite author in the entire world @jenniferniven , thank you for writing what has been and always will be my favourite novel. I will never love and relate to anything more. There will never be anything brighter than all the bright places #AlltheBrightPlaces","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">To my favourite author in the entire world <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""47536608"" dir=""ltr"" href=""/jenniferniven""><s>@</s><b>jenniferniven</b></a> , thank you for writing what has been and always will be my favourite novel. I will never love and relate to anything more. There will never be anything brighter than all the bright places<img alt=""💛"" aria-label=""Emoji: Yellow heart"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f49b.png"" title=""Yellow heart""/><img alt=""✨"" aria-label=""Emoji: Sparkles"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/2728.png"" title=""Sparkles""/> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/AlltheBrightPlaces?src=hash""><s>#</s><b><strong>AlltheBrightPlaces</strong></b></a></p>",[],['AlltheBrightPlaces'],False,[],,1,0,0,False,False,,[]
257,Myliinabeaudin,Mylina Beaudin,2531468296,1233500906488057856,/Myliinabeaudin/status/1233500906488057856,2020-02-28 21:15:08,1582924508,Can we talk about it?...#AlltheBrightPlaces pic.twitter.com/mPBcW7bok2,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Can we talk about it?...<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/AlltheBrightPlaces?src=hash""><s>#</s><b><strong>AlltheBrightPlaces</strong></b></a> <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/mPBcW7bok2"">pic.twitter.com/mPBcW7bok2</a></p>",[],['AlltheBrightPlaces'],True,"['https://pbs.twimg.com/media/ER5GhZ9XsAQr6ES.jpg', 'https://pbs.twimg.com/media/ER5GhvuWkAMiV4q.jpg', 'https://pbs.twimg.com/media/ER5Gh3XXsAA1QCP.jpg', 'https://pbs.twimg.com/media/ER5GiVzWAAAj-w9.jpg']",,1,0,0,False,False,,[]
258,werkOnsel,yani 🇩🇴,460536065,1233500806470610952,/werkOnsel/status/1233500806470610952,2020-02-28 21:14:44,1582924484,i love elle fanning so much #AlltheBrightPlaces,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">i love elle fanning so much <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/AlltheBrightPlaces?src=hash""><s>#</s><b><strong>AlltheBrightPlaces</strong></b></a></p>",[],['AlltheBrightPlaces'],False,[],,0,0,0,False,False,,[]
259,anotherdorklol,jodie | SAVE ANNE WITH AN E,1186639439717715968,1233500560231366661,/anotherdorklol/status/1233500560231366661,2020-02-28 21:13:45,1582924425,"#AlltheBrightPlaces as someone who cannot tell you how much I adore the book and would run into a burning fire to save it over every other book I own, I genuinely thought the film was GOOD. Yes, they had to make changes and they couldn’t include every scene—","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/AlltheBrightPlaces?src=hash""><s>#</s><b><strong>AlltheBrightPlaces</strong></b></a> as someone who cannot tell you how much I adore the book and would run into a burning fire to save it over every other book I own, I genuinely thought the film was GOOD. Yes, they had to make changes and they couldn’t include every scene—</p>",[],['AlltheBrightPlaces'],False,[],,0,0,1,True,False,,[]
260,myperfectmaze_,𝕕𝕒𝕟𝕚 🌹,1199426055783751680,1233500513578160128,/myperfectmaze_/status/1233500513578160128,2020-02-28 21:13:34,1582924414,You know when people lie after they’ve watched a movie and say they sobbed? I am being 100% truthful when I say I fucking soBBED. The most perfect Violet and Theodore I could ever have wished for. My heart is completely shattered. #AllTheBrightPlaces pic.twitter.com/EBckofWUTf,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">You know when people lie after they’ve watched a movie and say they sobbed? I am being 100% truthful when I say I fucking soBBED. The most perfect Violet and Theodore I could ever have wished for. My heart is completely shattered. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/AllTheBrightPlaces?src=hash""><s>#</s><b><strong>AllTheBrightPlaces</strong></b></a> <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/EBckofWUTf"">pic.twitter.com/EBckofWUTf</a></p>",[],['AllTheBrightPlaces'],True,"['https://pbs.twimg.com/media/ER5GLS6XUAIm8Jc.jpg', 'https://pbs.twimg.com/media/ER5GLFeWsAk8YwC.jpg']",,31,5,1,True,False,,[]
261,juliassgem,maha,902848156844662788,1233500411312689154,/juliassgem/status/1233500411312689154,2020-02-28 21:13:10,1582924390,#allthebrightplaces  pic.twitter.com/FBPvw7kc7I,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""und""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/allthebrightplaces?src=hash""><s>#</s><b><strong>allthebrightplaces</strong></b></a> <img alt=""💗"" aria-label=""Emoji: Growing heart"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f497.png"" title=""Growing heart""/> <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/FBPvw7kc7I"">pic.twitter.com/FBPvw7kc7I</a></p>",[],['allthebrightplaces'],True,"['https://pbs.twimg.com/media/ER5FII2WAAAf8Y8.jpg', 'https://pbs.twimg.com/media/ER5FII4WkAEWq9m.jpg']",,1,0,0,False,False,,[]
262,R_Wanga,Jessica Only Child,2989262889,1233499875456757761,/R_Wanga/status/1233499875456757761,2020-02-28 21:11:02,1582924262,"Finch and Violet time . 

Happy #AlltheBrightPlaces day I guess","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Finch and Violet time . 

Happy <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/AlltheBrightPlaces?src=hash""><s>#</s><b><strong>AlltheBrightPlaces</strong></b></a> day I guess</p>",[],['AlltheBrightPlaces'],False,[],,0,0,1,True,False,,[]
263,s_e__7__e_n,́,940608625,1233499818070347777,/s_e__7__e_n/status/1233499818070347777,2020-02-28 21:10:48,1582924248,"I genuinely didn't like much this movie #AlltheBrightPlaces, had to watch ""A Rainy Day In New York"" one more time to like #ElleFanning again!","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">I genuinely didn't like much this movie <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/AlltheBrightPlaces?src=hash""><s>#</s><b><strong>AlltheBrightPlaces</strong></b></a>, had to watch ""A Rainy Day In New York"" one more time to like <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ElleFanning?src=hash""><s>#</s><b>ElleFanning</b></a> again!</p>",[],"['AlltheBrightPlaces', 'ElleFanning']",False,[],,0,0,0,False,False,,[]
264,MarianaRincon28,Mariana,173892468,1233499813255229440,/MarianaRincon28/status/1233499813255229440,2020-02-28 21:10:47,1582924247,"There are bright places even in dark times and if there isnt, you can be that bright place in infinite capacities #AlltheBrightPlaces #AllTheBrightPlacesMovie","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">There are bright places even in dark times and if there isnt, you can be that bright place in infinite capacities <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/AlltheBrightPlaces?src=hash""><s>#</s><b><strong>AlltheBrightPlaces</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/AllTheBrightPlacesMovie?src=hash""><s>#</s><b>AllTheBrightPlacesMovie</b></a></p>",[],"['AlltheBrightPlaces', 'AllTheBrightPlacesMovie']",False,[],,1,1,0,False,False,,[]
265,DayneSilver,dayne☀️☠🍭,427691727,1233499614252236800,/DayneSilver/status/1233499614252236800,2020-02-28 21:10:00,1582924200,I don't know who to thank but Thank You @netflix  for not putting Cole Sprouse in this even though you really could have #AlltheBrightPlaces https://twitter.com/DayneSilver/status/1233498239623671808 …,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">I don't know who to thank but Thank You <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""16573941"" dir=""ltr"" href=""/netflix""><s>@</s><b>netflix</b></a>  for not putting Cole Sprouse in this even though you really could have <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/AlltheBrightPlaces?src=hash""><s>#</s><b><strong>AlltheBrightPlaces</strong></b></a> <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/DayneSilver/status/1233498239623671808"" dir=""ltr"" href=""https://t.co/P2bumWBot6"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/DayneSilver/status/1233498239623671808""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/DayneSilver/st</span><span class=""invisible"">atus/1233498239623671808</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://twitter.com/DayneSilver/status/1233498239623671808'],['AlltheBrightPlaces'],False,[],,1,0,0,False,False,,[]
266,werkOnsel,yani 🇩🇴,460536065,1233499524016025600,/werkOnsel/status/1233499524016025600,2020-02-28 21:09:38,1582924178,ok now streaming #AlltheBrightPlaces,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">ok now streaming <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/AlltheBrightPlaces?src=hash""><s>#</s><b><strong>AlltheBrightPlaces</strong></b></a></p>",[],['AlltheBrightPlaces'],False,[],,0,1,0,False,False,,[]
267,TheAsiaShow_xx,Taco 😍 🔙 Dawid 😍 🔙 Quebo 😍 🔙 Bedoes 😍 🔙,62605983,1233498734522224641,/TheAsiaShow_xx/status/1233498734522224641,2020-02-28 21:06:30,1582923990,"#AlltheBrightPlaces #AllTheBrightPlacesMovie finally on Netflix, omg can't believe we're able to watch this, I've been waiting for it for such a long time, fucking 5 years or even more! ","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/AlltheBrightPlaces?src=hash""><s>#</s><b><strong>AlltheBrightPlaces</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/AllTheBrightPlacesMovie?src=hash""><s>#</s><b>AllTheBrightPlacesMovie</b></a> finally on Netflix, omg can't believe we're able to watch this, I've been waiting for it for such a long time, fucking 5 years or even more! <img alt=""😍"" aria-label=""Emoji: Smiling face with heart-shaped eyes"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f60d.png"" title=""Smiling face with heart-shaped eyes""/><img alt=""😍"" aria-label=""Emoji: Smiling face with heart-shaped eyes"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f60d.png"" title=""Smiling face with heart-shaped eyes""/><img alt=""😍"" aria-label=""Emoji: Smiling face with heart-shaped eyes"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f60d.png"" title=""Smiling face with heart-shaped eyes""/></p>",[],"['AlltheBrightPlaces', 'AllTheBrightPlacesMovie']",False,[],,1,0,0,False,False,,[]
268,SensateForever,"ცٳųɛ: 𝙸 𝙰𝙼 𝙷𝙴𝚁𝙴, 𝙸 𝙰𝙼 𝙰𝙻𝙸𝚅𝙴",766436179227082752,1233498637721853952,/SensateForever/status/1233498637721853952,2020-02-28 21:06:07,1582923967,"SPOILER: Carta que Violet le escribió a Finch y no salió en la película.

Y carta que Finch le dejó a Violet, después de haber hecho lo que hizo, y tampoco salió en la película. #AlltheBrightPlaces #VioletYFinchpic.twitter.com/vzZUL3GClQ","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">SPOILER: Carta que Violet le escribió a Finch y no salió en la película.

Y carta que Finch le dejó a Violet, después de haber hecho lo que hizo, y tampoco salió en la película. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/AlltheBrightPlaces?src=hash""><s>#</s><b><strong>AlltheBrightPlaces</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/VioletYFinch?src=hash""><s>#</s><b>VioletYFinch</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/vzZUL3GClQ"">pic.twitter.com/vzZUL3GClQ</a></p>",[],"['AlltheBrightPlaces', 'VioletYFinchpic']",True,"['https://pbs.twimg.com/media/ER5EcwfX0AEHjwM.jpg', 'https://pbs.twimg.com/media/ER5EdQlW4AAIWfa.jpg', 'https://pbs.twimg.com/media/ER5EdpnWoAAj9ZH.jpg', 'https://pbs.twimg.com/media/ER5Ed_6X0AEHqqu.jpg']",,225,75,3,True,False,,[]
269,mirajkar_zaki,Zaki ~Rocky * ( Sylvester Stallone 💓),4848433643,1233498363682840588,/mirajkar_zaki/status/1233498363682840588,2020-02-28 21:05:01,1582923901,"#AllTheBrightPlaces stars Elle Fanning & Justice Smith (@standup4justice) talked to us about tackling important themes in their new #Netflix film: “Society wants to look at mental health as this weird, uncommon thing, and it’s so completely not uncommon”http://www.mtv.com/news/3158023/all-the-bright-places-elle-fanning-interview/ …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/AllTheBrightPlaces?src=hash""><s>#</s><b><strong>AllTheBrightPlaces</strong></b></a> stars Elle Fanning &amp; Justice Smith (<a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""2851234272"" dir=""ltr"" href=""/standup4justice""><s>@</s><b>standup4justice</b></a>) talked to us about tackling important themes in their new <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Netflix?src=hash""><s>#</s><b>Netflix</b></a> film: “Society wants to look at mental health as this weird, uncommon thing, and it’s so completely not uncommon”<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""http://www.mtv.com/news/3158023/all-the-bright-places-elle-fanning-interview/"" dir=""ltr"" href=""https://t.co/arbYtJqPsY"" rel=""nofollow noopener"" target=""_blank"" title=""http://www.mtv.com/news/3158023/all-the-bright-places-elle-fanning-interview/""><span class=""tco-ellipsis""></span><span class=""invisible"">http://www.</span><span class=""js-display-url"">mtv.com/news/3158023/a</span><span class=""invisible"">ll-the-bright-places-elle-fanning-interview/</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['http://www.mtv.com/news/3158023/all-the-bright-places-elle-fanning-interview/'],"['AllTheBrightPlaces', 'Netflix']",False,[],,0,0,0,False,False,,[]
270,MTVNEWS,MTV NEWS,40076725,1233498228856950785,/MTVNEWS/status/1233498228856950785,2020-02-28 21:04:29,1582923869,"#AllTheBrightPlaces stars Elle Fanning & Justice Smith (@standup4justice) talked to us about tackling important themes in their new #Netflix film: “Society wants to look at mental health as this weird, uncommon thing, and it’s so completely not uncommon” 
http://www.mtv.com/news/3158023/all-the-bright-places-elle-fanning-interview/ …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/AllTheBrightPlaces?src=hash""><s>#</s><b><strong>AllTheBrightPlaces</strong></b></a> stars Elle Fanning &amp; Justice Smith (<a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""2851234272"" dir=""ltr"" href=""/standup4justice""><s>@</s><b>standup4justice</b></a>) talked to us about tackling important themes in their new <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Netflix?src=hash""><s>#</s><b>Netflix</b></a> film: “Society wants to look at mental health as this weird, uncommon thing, and it’s so completely not uncommon” 
<a class=""twitter-timeline-link"" data-expanded-url=""http://www.mtv.com/news/3158023/all-the-bright-places-elle-fanning-interview/"" dir=""ltr"" href=""https://t.co/oUBwAkE9Z8"" rel=""nofollow noopener"" target=""_blank"" title=""http://www.mtv.com/news/3158023/all-the-bright-places-elle-fanning-interview/""><span class=""tco-ellipsis""></span><span class=""invisible"">http://www.</span><span class=""js-display-url"">mtv.com/news/3158023/a</span><span class=""invisible"">ll-the-bright-places-elle-fanning-interview/</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['http://www.mtv.com/news/3158023/all-the-bright-places-elle-fanning-interview/'],"['AllTheBrightPlaces', 'Netflix']",False,[],,42,6,0,False,False,,[]
271,Falconeyz,𝑌𝑧𝑎 𝑆ℎ𝑒𝑙𝑏𝑦 ❦,766072347174535169,1233498214365564928,/Falconeyz/status/1233498214365564928,2020-02-28 21:04:26,1582923866,Senti muita falta da cena em que o Finch diz para a Violet que ela é o Efeito gravitacional Júpiter-plutão dele #AllTheBrightPlaces,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""pt"">Senti muita falta da cena em que o Finch diz para a Violet que ela é o Efeito gravitacional Júpiter-plutão dele <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/AllTheBrightPlaces?src=hash""><s>#</s><b><strong>AllTheBrightPlaces</strong></b></a></p>",[],['AllTheBrightPlaces'],False,[],,1,0,0,False,False,,[]
272,belatheexplorer,izabela,916656830691995648,1233498163169808384,/belatheexplorer/status/1233498163169808384,2020-02-28 21:04:14,1582923854,"Ugly crying at 5am and I've got work at 8. Love you @jenniferniven 
#AllTheBrightPlacesMovie #AlltheBrightPlaces https://twitter.com/AllBrightPlaces/status/1233474526043918342 …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">Ugly crying at 5am and I've got work at 8. Love you <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""47536608"" dir=""ltr"" href=""/jenniferniven""><s>@</s><b>jenniferniven</b></a> <img alt=""💓"" aria-label=""Emoji: Beating heart"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f493.png"" title=""Beating heart""/>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/AllTheBrightPlacesMovie?src=hash""><s>#</s><b>AllTheBrightPlacesMovie</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/AlltheBrightPlaces?src=hash""><s>#</s><b><strong>AlltheBrightPlaces</strong></b></a> <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/AllBrightPlaces/status/1233474526043918342"" dir=""ltr"" href=""https://t.co/8FtQc4mW7P"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/AllBrightPlaces/status/1233474526043918342""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/AllBrightPlace</span><span class=""invisible"">s/status/1233474526043918342</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://twitter.com/AllBrightPlaces/status/1233474526043918342'],"['AllTheBrightPlacesMovie', 'AlltheBrightPlaces']",False,[],,5,1,0,False,False,,[]
273,hibabysXX,emotiva demais po,913071731807592449,1233497871950995463,/hibabysXX/status/1233497871950995463,2020-02-28 21:03:04,1582923784,"#AlltheBrightPlaces 
Assistam,leiam e se maravilhem esse é o primeiro livro/filme que eu assisto que a Netflix fez e eu afirmo,AMBOS SÃO INCRIVELMENTE MARAVILHOSOS","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""pt""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/AlltheBrightPlaces?src=hash""><s>#</s><b><strong>AlltheBrightPlaces</strong></b></a> 
Assistam,leiam e se maravilhem esse é o primeiro livro/filme que eu assisto que a Netflix fez e eu afirmo,AMBOS SÃO INCRIVELMENTE MARAVILHOSOS</p>",[],['AlltheBrightPlaces'],False,[],,0,0,0,False,False,,[]
